lyrics,Singer,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,Song name,speechiness,tempo,track_href,valence
"ভালবেসে, সখী, নিভৃতে যতনে
আমার নামটি লিখো তোমার মনের মন্দিরে
ভালবেসে, সখী, নিভৃতে যতনে
আমার নামটি লিখো তোমার মনের মন্দিরে
আমার পরাণে যে গান বাজিছে
তাহার তালটি শিখো তোমার চরণমঞ্জীরে
ভালবেসে, সখী, নিভৃতে যতনে
আমার নামটি লিখো তোমার মনের মন্দিরে

...",Shaan,0.852,0.676,0.419,52U5zPk1KSjwzt7OAeFF4t,0.0109,11,0.303,-8.992,1,Bhalobeshe Sakhi Nribhito Jotone,0.0294,148.035,https://api.spotify.com/v1/tracks/52U5zPk1KSjwzt7OAeFF4t,0.589
"Hey Ya, Hey Ya

Hey Ya, I see you walk in through the door
Hey Ya, why won't you look across the floor
Hey Ya, I got to tell you how I feel
Hey Ya, oh baby you are the only one for me
Hey Ya, I wanna get closer to you
Hey Ya, I need to be closer to you
Hey Ya, I got to tell you how I feel
Hey Ya, oh baby you are the only one for me
तुम्हे कैसे मैं बताऊँ क्या मैं पा गया हूँ
तुम जो मेरे साथ हो
मुझको दुनिया मिल गयी है
ज़िन्दगी बदल गयी है
तुम जो मेरे साथ हो
Hey Ya, I wanna get closer to you
Hey Ya, I need to be closer to you
Hey Ya, I got to tell you how I feel
...",Shankar Mahadevan,0.184,0.799,0.588,1qTh7hzjd361hjuzeaMFWK,2.68e-05,7,0.0788,-9.136,0,Hey Ya !,0.0302,115.087,https://api.spotify.com/v1/tracks/1qTh7hzjd361hjuzeaMFWK,0.789
"पीछे मेरे अँधेरा
आगे अंधी आँधी है
मैंने ऐसी आँधी में
दिया जलाया है

दिल पत्थर हो जाएगा
या पत्थर का दिल धड़केगा
ऐसी एक चट्टान से मैंने सर टकराया है
धज्जी धज्जी

धज्जी धज्जी
रात पुरानी
छेड़ सुबह की नयी ये कहानी

ज़रा नज़र उठा के
उड़ा दिखा के
ज़मीन से फलक हटा दे
ओह वीरेया
ज़रा नज़र उठा के

उड़ा दिखा के
ज़मीन से फलक हटा दे

ओह वीरेया

ओह वीरेया तगड़े ओये तगड़े धड्ड़े सूरमा
...",Shankar Mahadevan,0.046,0.723,0.666,01d8tSqJUrPlK1l8FwgsCF,0.0,7,0.106,-7.028,0,Soorma Anthem,0.0274,113.99,https://api.spotify.com/v1/tracks/01d8tSqJUrPlK1l8FwgsCF,0.117
"Illai illai solla oru kanam podhum
Illai endra chollai thaanguvadhendraal
Innum innum enakkor jenmam vendum
Enna sollab pogiraai

Chandanat thendralai jannalgal thanditthal nyayama nyayama
Kaadhalin kelvikku kangalin badhil enna
Mounama mounama
Anbe endhan kaadhal solla nodi ondru podhume
Adhai naanum meippikkatthaane oru aayul vendume
Illai illai solla oru kanam podhum
Illai endra chollai thaanguvadhendraal
Innum innum enakkor jenmam vendum
Enna sollab pogiraai
Enna sollab pogiraai
Chandanat thendralai jannalgal thanditthal nyayama nyayama
Kaadhalin kelvikku kangalin badhil enna
Mounama mounama
Anbe endhan kaadhal solla nodi ondru podhume
Adhai naanum meippikkatthaane oru aayul vendume
...",Shankar Mahadevan,0.0303,0.766,0.438,40a42KKcVcnqT3Wz24INIm,9.1e-06,4,0.0862,-13.101,0,Enna Solla Pogirai,0.164,82.013,https://api.spotify.com/v1/tracks/40a42KKcVcnqT3Wz24INIm,0.331
"இன்று நேற்று நாளை யாவும்
கொண்டு போகும் காதலே
உன்னை சேர வேண்டித்தானே
மண்ணிலெங்கும் வாழ்கிறேன்

வானவில்
என் வாழ்க்கையில்

தோன்றும் முன்பு மறைந்துபோன தேன்துளி
பூக்களில் தேடும் தேனி நான் என
காதலே என் காதலே
...",Shankar Mahadevan,0.463,0.536,0.591,0jCZ3xX2xZTWMUnQMk1Vig,0.0,0,0.133,-5.377,0,Indru Netru Naalai,0.0292,128.056,https://api.spotify.com/v1/tracks/0jCZ3xX2xZTWMUnQMk1Vig,0.347
"तेरे नैना हँस दिए
बस गए मेरे दिल में तेरे नैना
तेरे नैना हँस दिए
बस गए मेरे दिल में तेरे नैना

मेरे दिल में जो अरमाँ है, पास आ के ज़रा देखो ना
दिल के तार में है सरगम, छेड़े है अब कोई अंजाना
मेरे दिल में जो अरमाँ है, पास आ के ज़रा देखो ना
दिल के तार में है सरगम, छेड़े है अब कोई अंजाना

ये प्यार की हैं बातें
कुछ अनकही मुलाक़ातें
हो, ऐसे ही मिलते हैं
मिल के मचलते हैं दो दिल जवाँ, हाँ

तेरे नैना, तेरे नैना हँस दिए
बस गए दिल में तेरे मेरे नैना

...",Shankar Mahadevan,0.544,0.758,0.377,7u5B4ptccyg8T7NPfByhE7,7.65e-05,6,0.0904,-10.224,0,Tere Naina,0.0511,139.932,https://api.spotify.com/v1/tracks/7u5B4ptccyg8T7NPfByhE7,0.624
"मैं डालूँ ताल पे भंगड़ा
तू भी गिद्दा पा ले
चल ऐसा रंग जमा दे हमके बने सभी मतवाले
मन कहे की मैं ले आऊँ
चाँद और तारे सारे
इन हाथों पर मैं चाँद रखूँ, इस मांग में भर दूँ तारे

Hello! Hello! तू floor पे जब है आई
ये लो, ये लो, बड़ी solid मस्ती छाई
Hello! Hello! Too much है तुमने लगाई
ये लो, hello, control करो मेरे भाई
धक धक धक धक धड़के ये दिल
छन-छन बोले अमृतसरी चूड़ियाँ
रात बड़ी है मस्तानी
तो दिलबर जानी कर ले गल्लाँ गूड़ियाँ

धक धक धक धक धड़के ये दिल
छन-छन बोले अमृतसरी चूड़ियाँ
रात बड़ी है मस्तानी

तो दिलबर जानी कर ले गल्लाँ गूड़ियाँ

ये नैन मटक्का तेरा ओये मुझे बड़ा तड़पावे
तू देख तो अज वी दिलबर कुड़िये तीर सा इक चल जावे
आ हा!

आ हा!

कर दे बिन पीये सराबी, चेहरा तेरा गुलाबी
कोई क्यूँ ना यमला बन जावे जो इतनी हो बेताबी

...",Shankar Mahadevan,0.134,0.83,0.858,7hNYvX0qAKrxtVr1jGDmvR,1.72e-05,6,0.0567,-3.18,0,Gallan Goodiyaan,0.0554,119.974,https://api.spotify.com/v1/tracks/7hNYvX0qAKrxtVr1jGDmvR,0.949
"रे DJ वाले भाई साहिब, लगादो काई डूपचिक-डूपचिक
तू जो मिला (चल बेटा selfie लेले रे)
ऐ लेले, ऐ ले, ऐ ले
कि मैं हूँ Hero, ऐ-ऐ
तू जो मिला (चल बेटा selfie ले ले रे)
ऐ लेले, ऐ ले, ऐ ले

अरे, अभी तो party शुरू हुई है
All hot girls put your hands up 'n' say...
ਹੋ, baby doll, ਮੈਂ ਸੋਨੇ ਦੀ
ਓ baby, ਮੇਰੀ ਚਿੱਟੀਆਂ ਕਲਾਈਆਂ ਵੇ
All cool boys come on make some noise 'n' say...
Baby, baby, baby ae
I love you, love you my, baby doll

आ रहा हूँ मैं, ओ-ओ...

आ रहा हूँ मैं, ओ-ओ...

धा तुना तुना बाजे डंका
London हो या Lanka
गूंजे रे चारों ओर, आ-आ-आ
आप की रहे अनुकम्पा, ना डर ना ही शंका
नाचेंगे हम जो, आ-आ-आ

हीलों पे ਚੱਲਦੀ ਟੁੱਕ-ਟੁੱਕ ਤੂੰ ਕਰਦੀ
Makeup ਤੂੰ ਕਰਦੀ ਆਂ
ਅੰਗਰੇਜ਼ੀ ਪੜ੍ਹਦੀ ਖਿਟ-ਪਿਟ ਤੂੰ ਕਰਦੀ
ਜਿਵੇਂ queen ਸਾਡੀ ਵਿਕਟੋਰੀਆ

All hot girls put your hands up 'n' say...
ਹੋ, baby doll, ਮੈਂ ਸੋਨੇ ਦੀ
ਓ baby, ਮੇਰੀ ਚਿੱਟੀਆਂ ਕਲਾਈਆਂ ਵੇ
...",Shankar Mahadevan,0.0159,0.803,0.931,59nB7okW0qhj6924cjimOH,3.07e-05,1,0.318,-2.471,0,Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),0.0554,130.041,https://api.spotify.com/v1/tracks/59nB7okW0qhj6924cjimOH,0.756
"मैंने जिसे अभी-अभी देखा है
कौन है वो अनजानी?
उसे जितना देखूँ उतना सोचूँ
क्या उसे मैं कह दूँ?

Hit it!

मैंने जिसे अभी-अभी देखा है
कौन है वो अनजानी?
मैंने जिसे अभी-अभी देखा है
कौन है वो अनजानी?
वो है कोई कली या कोई किरण?
या है कोई कहानी?

उसे जितना देखूँ उतना सोचूँ
क्या उसे मैं कह दूँ?

Pretty woman, hey!
Pretty woman, देखो-देखो ना, pretty woman
Pretty woman, देखते हो ना, pretty woman
Pretty woman, तुम भी कहो ना, pretty woman

हो, मैंने जिसे अभी-अभी देखा है
कौन है वो अनजानी?
वो है कोई कली या कोई किरण?
या है कोई कहानी?

उसे जितना देखूँ उतना सोचूँ
क्या उसे मैं कह दूँ?
...",Shankar Mahadevan,0.124,0.677,0.942,3rsx3pDYM3a08O0Yu3Tq6V,0.0132,11,0.0819,-6.105,0,Pretty Woman,0.16,173.991,https://api.spotify.com/v1/tracks/3rsx3pDYM3a08O0Yu3Tq6V,0.598
"காதலே காதலே என்னை உடைத்தேனே
என்னில் உன்னை அடைத்தேனே
உயிர் கட்டி இணைத்தேனே
நேற்றினை காற்றிலே கொட்டி இரைத்தேனே
இமை கட்டு அவிழ்த்தேனே
துயர் மட்டும் மறைத்தேனே

நிழல் ஆடும் நினைவில் ரெண்டு
களவாடி தருவேன் இன்று
கடிகாரம் காலம் நேரம் சுழற்றிடுவேன்
உனை காணா உலகம் சென்று
அங்கேயும் இதயம் தந்து
புதிதான காதல் ஒன்று நிகழ்த்திடுவேன்
...",Shankar Mahadevan,0.687,0.528,0.739,3THVNKs3bdQekA02kK1hWD,5.17e-05,0,0.168,-6.32,0,Kadhale Kadhale,0.0314,128.1,https://api.spotify.com/v1/tracks/3THVNKs3bdQekA02kK1hWD,0.542
"కలిసుంటే నీతో ఇలా
కలలానే తోచిందిగా
తలవంచి ఆకాశమే
నిలిచుందా నా కోసమే

కరిగిందా ఆ దూరమే
వదిలెళ్ళానా నేరమే
నమ్మింక నన్నే ఇలా
తీరుస్తా నీ ప్రతి కల

Baby won't you tell me
Oh tell me, Oh tell me
Baby won't you tell me so

Baby won't you tell me
Oh tell me, Oh tell me
Baby won't you tell me so

Baby won't you tell me
You tell me, You tell me
Baby won't you tell me so

Baby won't you tell me
You tell me, You tell me
...",Shankar Mahadevan,0.507,0.639,0.471,5JOsGkhl49EoiBQpZLL1SC,1.03e-06,6,0.237,-8.229,0,"Baby Won't You Tell Me (From ""Saaho"")",0.0376,129.796,https://api.spotify.com/v1/tracks/5JOsGkhl49EoiBQpZLL1SC,0.369
"Lailai lailai lailailae laahi laahi laahi laahilae
Merkae merkae merkae thaan
Sooriyangal uthithidumae
Sudum veyil kodai kaalam
Kadum pani vaadai kaalam
Irandukkum naduvae aethum kaalam ullathaa

Illayuthir kaalam theernthu
Ezhunthidum mannin vaasam
Muthal mazhai kaalam endrae nenjam solluthey
Oh minnalum minnalum naetruvarai pirinthathu aeno
Pinnalaai pinnalaai ındrudan pinainthidathaano
Lailai lailai lailailae laahi laahi laahi laahilae
Merkae Merkae Merkae Thaan
Sooriyangal Uthithidumae

Oh kovam kollum naeram vaanam ellam maegam
...",Shankar Mahadevan,0.425,0.682,0.608,1DfsxoKqz6M6CSOkX8HpxR,3.69e-05,5,0.122,-9.902,0,"Merke Merke ( From"" Kanda Naal Mudhalai"")",0.0436,79.981,https://api.spotify.com/v1/tracks/1DfsxoKqz6M6CSOkX8HpxR,0.536
"జన జన జన జనగణమున కలగలిసిన జనం మనిషిరా
మన మన మన మనతరపున నిలబడగల నిజం మనిషిరా
నిశి ముసిరిన కలలను తన వెలుగుతో గెలిపించు ఘనుడురా
పడి నలిగిన బతుకులకొక బలమగు భుజమివ్వగలడురా

వదలనే వదలడు ఎదురుగా తప్పు జరిగితే
ఇతనిలా ఓ గళం మన వెన్నుదన్నై పోరాడితే
సత్యమేవ జయతే
సత్యమేవ జయతే
సత్యమేవ జయతే
సత్యమేవ జయతే
(జయతే)

జన జన జన జనగణమున కలగలిసిన జనం మనిషిరా
...",Shankar Mahadevan,0.274,0.72,0.91,3otw0R5ZJD3cWI4xV8vHNT,1.92e-05,3,0.469,-5.763,0,Sathyameva Jayathe,0.0839,93.0,https://api.spotify.com/v1/tracks/3otw0R5ZJD3cWI4xV8vHNT,0.752
"చూపుల్తో గుచ్చి గుచ్చి చంపకే मेरे హాయ్
(ఒలల్ల) గుండెల్ని గుల్ల చేసి జారకే मेरे హాయ్
నీ ప్రేమ కోసం నేను పిచ్చోణ్ణైపోయానే
నీ ప్రేమ కోసం నేను పిచ్చోణ్ణైపోయానే
నీ కళ్ళు పేలిపోను చూడవే मेरे హాయ్

నీ ప్రేమ నాలో నింపే మైకమే హాయ్ మైకమే
హే నీ ప్రేమ నాలో నింపే మైకమే హాయ్ మైకమే
ఏదోలా కొత్తగ ఉంది లోకమే హాయ్ లోకమే
...",Shankar Mahadevan,0.016,0.718,0.941,3x8guKVAWKlFIpFkgRNTZh,5.13e-06,11,0.467,-5.076,0,Choopultho Guchi,0.116,129.918,https://api.spotify.com/v1/tracks/3x8guKVAWKlFIpFkgRNTZh,0.663
